,datetime,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m
66,2024-04-03 18:00:00+00:00,5.68,0.0,5.3999996,16.575644,304.3804
67,2024-04-03 19:00:00+00:00,4.38,0.0,0.9,14.021525,318.12222
68,2024-04-03 20:00:00+00:00,3.28,0.0,1.8000001,10.883676,325.78424
69,2024-04-03 21:00:00+00:00,2.23,0.0,3.3000002,6.3690495,317.29062
70,2024-04-03 22:00:00+00:00,1.33,0.0,15.900001,5.95906,334.98312
71,2024-04-03 23:00:00+00:00,0.28,0.0,20.400002,8.39657,329.03632
72,2024-04-04 00:00:00+00:00,0.63,0.0,29.7,5.8603754,312.5104
73,2024-04-04 01:00:00+00:00,0.48,0.0,48.600002,5.991594,57.264786
74,2024-04-04 02:00:00+00:00,0.43,0.0,52.200005,5.8603754,100.619606
75,2024-04-04 03:00:00+00:00,0.23,0.0,50.100002,5.1919937,123.690094
76,2024-04-04 04:00:00+00:00,-0.12,0.0,60.900005,5.1919937,123.690094
77,2024-04-04 05:00:00+00:00,1.58,0.0,100.0,6.830519,108.43504
78,2024-04-04 06:00:00+00:00,2.88,0.0,100.0,8.373386,115.46331
79,2024-04-04 07:00:00+00:00,3.43,0.2,100.0,10.144082,117.47435
80,2024-04-04 08:00:00+00:00,4.58,0.1,100.0,10.315115,119.24873
81,2024-04-04 09:00:00+00:00,5.88,0.0,92.100006,12.287555,121.82741
82,2024-04-04 10:00:00+00:00,8.98,0.0,88.5,11.966954,133.7812
83,2024-04-04 11:00:00+00:00,11.23,0.0,53.700005,11.457958,136.27295
84,2024-04-04 12:00:00+00:00,13.18,0.0,96.0,13.779114,146.7251
85,2024-04-04 13:00:00+00:00,12.63,0.2,100.0,13.584932,147.99466
86,2024-04-04 14:00:00+00:00,12.43,1.7,51.899998,14.04,180.0
87,2024-04-04 15:00:00+00:00,12.73,0.0,42.299995,13.37825,156.19405
88,2024-04-04 16:00:00+00:00,12.13,0.0,66.0,13.584932,147.99466
89,2024-04-04 17:00:00+00:00,10.98,0.0,60.9,11.592894,143.84172
90,2024-04-04 18:00:00+00:00,10.38,0.0,92.700005,13.1041975,159.07542
91,2024-04-04 19:00:00+00:00,10.68,0.0,76.5,15.463246,155.22488
